transaction,location,total_amount,limit,result
,,30312.5,50000,2
,,29500,50000,0
,,39477.5,50000,2
,,12074.13,50000,2
,,34514.74,50000,2
,,5705.06,50000,2
,,800,50000,0
,,46828.7,50000,2
,,33695.24,50000,2
,,17000,50000,2
,,49245.42,50000,2
,,2700,50000,0
,,45247.45,50000,2
,,38400,50000,2
,,11387.89,50000,2
,,28162.73,50000,2
,,6100,50000,0
,,25130.19,50000,2
,,8800,50000,2
,,9445.12,50000,2
,,15300,50000,0
,,12000,50000,0
,,32800,50000,0
,,44857.96,50000,2
,,31000,50000,2
,,17100,50000,0
,,32307.14,50000,2
,,29500,50000,0
,,39257.99,50000,2
,,26100,50000,0
,,368.6,50000,2
,,35363.33,50000,2
,,600,50000,0
,,21500,50000,2
,,10500,50000,0
,,2000,50000,0
,,16090.97,50000,2
,,26318.81,50000,2
,,36426.66,50000,2
,,22400,50000,2
,,1500,50000,2
,,18723.61,50000,2
,,35000,50000,2
,,30832.79,50000,2
,,19293.03,50000,2
,,8500,50000,0
,,15400,50000,0
,,3600,50000,0
,,16800,50000,0
,,10500,50000,2
,,7300,50000,0
,,8600,50000,1
,,8600,50000,0
,,10000,50000,0
,,6000,50000,0
,,47044.93,50000,2
,,27178.78,50000,2
,,20700,50000,0
,,38853.96,50000,2
,,200,50000,0
,,3623.63,50000,0
,,15600,50000,1
,,1938.53,50000,0
,,4700,50000,0
,,9000,50000,0
,,36400,50000,2
,,16913.27,50000,2
,,7200,50000,0
,,40000,50000,0
,,39520.55,50000,2
,,28800,50000,2
,,47818.71,50000,2
,,44073.14,50000,2
,,15971.03,50000,2
,,25674.81,50000,2
,,6333.54,50000,2
,,6400,50000,2
,,36103.08,50000,2
,,6900,50000,0
,,5015.86,50000,0
,,4200,50000,0
,,43000,50000,0
,,4600,50000,1
,,27000,50000,0
,,9522.47,50000,0
,,31600,50000,2
,,35462.11,50000,2
,,12800,50000,2
,,26482.62,50000,2
,,7400,50000,1
,,7900,50000,0
,,13500,50000,0
,,22560.74,50000,2
,,33323.74,50000,2
,,27600,50000,0
,,16750.26,50000,2
,,8310.35,50000,0
,,14100,50000,0
,,45500,50000,0
,,1206.51,50000,2
,,36993.53,50000,2
,,34012.51,50000,2
,,25500,50000,2
,,21500,50000,2
,,3300,50000,0
,,16500,50000,0
,,4200,50000,0
,,33670.29,50000,2
,,9200,50000,0
,,14400,50000,2
,,4800,50000,2
,,45723.95,50000,2
,,16500,50000,0
,,32298.41,50000,2
,,5523.16,50000,0
,,19893.61,50000,2
,,18800,50000,0
,,6600,50000,0
,,30500,50000,2
,,16320.13,50000,2
,,12425.69,50000,2
,,18477.5,50000,2
,,39852.95,50000,2
,,979.12,50000,0
,,16358.55,50000,2
,,9292.16,50000,0
,,13755.46,50000,2
,,21900,50000,0
,,13001.28,50000,2
,,33812.57,50000,2
,,25830.07,50000,2
,,4821.73,50000,0
,,35817.71,50000,2
,,496.19,50000,0
,,2702.17,50000,0
,,18257.4,50000,2
,,2767.99,50000,2
,,2000,50000,0
,,45571.54,50000,2
,,6000,50000,0
,,400,50000,0
,,23985.85,50000,2
,,6400,50000,0
,,400,50000,1
,,200,50000,0
,,13800,50000,1
,,13500,50000,2
,,6413.69,50000,0
,,47285.58,50000,2
,,37845.42,50000,2
,,19000,50000,1
,,32800,50000,2
,,15123.57,50000,2
,,600,50000,0
,,34000,50000,0
,,33654.46,50000,2
,,34865.04,50000,2
,,1908.98,50000,0
,,9000,50000,0
,,4000,50000,0
,,5100,50000,0
,,119.46,50000,0
,,40231.41,50000,2
,,14800,50000,2
,,41288.48,50000,2
,,6500,50000,2
,,1000,50000,0
,,1000,50000,0
,,34000,50000,0
,,29984.63,50000,2
,,30386.32,50000,2
,,22839.98,50000,2
,,1900,50000,0
,,30000,50000,2
,,8073.2,50000,2
,,5800,50000,0
,,11600,50000,0
,,30000,50000,2
,,15771.98,50000,2
,,35614.92,50000,2
,,8299.24,50000,1
,,36500,50000,0
,,5400,50000,0
,,34699.32,50000,2
,,2500,50000,0
,,30418.71,50000,2
,,26265.82,50000,2
,,10978.57,50000,2
,,40479.42,50000,2
,,13556.78,50000,2
,,1600,50000,0
,,3000,50000,2
,,14400,50000,0
,,44676.38,50000,2
,,3300,50000,0
,,20663.09,50000,2
,,3200,50000,0
,,30050.17,50000,2
,,5200,50000,0
,,8989.01,50000,2
,,13400,50000,0
,,39633.98,50000,2
,,43500,50000,2
,,32000,50000,2
,,7500,50000,2
,,10500,50000,2
,,14529.04,50000,2
,,25932.64,50000,2
,,8400,50000,0
,,3783.76,50000,0
,,10500,50000,2
,,3600,50000,0
,,13319.32,50000,2
,,10000,50000,1
,,8000,50000,0
,,40201.94,50000,2
,,1400,50000,0
,,32253.69,50000,2
,,2200,50000,1
,,46276.75,50000,2
,,1101.63,50000,2
,,5400,50000,0
,,13600,50000,0
,,35243.32,50000,2
,,22418.33,50000,2
,,18200,50000,1
,,31308.67,50000,2
,,28171.05,50000,2
,,13697.42,50000,2
,,3738.41,50000,1
,,1800,50000,0
,,32000,50000,0
,,42816,50000,0
,,17600,50000,0
,,4200,50000,0
,,1546.72,50000,2
,,800,50000,1
,,6000,50000,2
,,46145.79,50000,2
,,15200,50000,0
,,37404.13,50000,2
,,39500,50000,2
,,8600,50000,0
,,7600,50000,0
,,20522.07,50000,2
,,10000,50000,2
,,8500,50000,0
,,22000,50000,0
,,3762.51,50000,0
,,6100,50000,0
,,40149.19,50000,2
,,4200,50000,0
,,5200,50000,0
,,42000,50000,2
,,14000,50000,2
,,9405.43,50000,2
,,26311.61,50000,2
,,45913.97,50000,2
,,30000,50000,2
,,13198.61,50000,2
,,39000,50000,2
,,33330.46,50000,2
,,44209.24,50000,2
,,1000,50000,1
,,4000,50000,0
,,4126.46,50000,2
,,3800,50000,0
,,25694.32,50000,2
,,6000,50000,2
,,17196.14,50000,2
,,14850.76,50000,2
,,45000,50000,0
,,14904.6,50000,2
,,8600,50000,0
,,7956.18,50000,1
,,6300,50000,2
,,4109.28,50000,2
,,34000,50000,0
,,21085.75,50000,2
,,1000,50000,0
,,23400,50000,2
,,15000,50000,2
,,919.7,50000,0
,,26401.56,50000,2
,,13200,50000,1
,,3800,50000,1
,,32924.15,50000,2
,,8000,50000,0
,,15600,50000,0
,,896,50000,0
,,33997.65,50000,2
,,22000,50000,2
,,27630.39,50000,2
,,11699.3,50000,2
,,13921.03,50000,2
,,16050.49,50000,2
,,38429.89,50000,2
,,9690.79,50000,0
,,49641,50000,2
,,16000,50000,1
,,9600,50000,0
,,7600,50000,0
,,22500,50000,0
,,35804.75,50000,2
,,3818.15,50000,2
,,8700,50000,0
,,16959.96,50000,2
,,5800,50000,0
,,6132.33,50000,2
,,9300,50000,0
,,41788.83,50000,2
,,28500,50000,2
,,48302.91,50000,2
,,9800,50000,0
,,13000,50000,2
,,23720.02,50000,2
,,31625.78,50000,2
,,38954.98,50000,2
,,1300,50000,0
,,6819.14,50000,2
,,12300,50000,2
,,13734.92,50000,2
,,41331.16,50000,2
,,5800,50000,0
,,44949.66,50000,2
,,34176.52,50000,2
,,5681.19,50000,2
,,18300,50000,2
,,10000,50000,2
,,49806.32,50000,2
,,19800,50000,0
,,13092.7,50000,2
,,43221.44,50000,2
,,10460.4,50000,2
,,44557.02,50000,2
,,22733.66,50000,2
,,49750.91,50000,2
,,27600,50000,0
,,7700,50000,0
,,25545.05,50000,2
,,2232.05,50000,1
,,22000,50000,0
,,13400,50000,0
,,38800,50000,0
,,2100,50000,0
,,31200,50000,0
,,18112.01,50000,2
,,17400,50000,2
,,33000,50000,0
,,14200,50000,1
,,2327.81,50000,0
,,11600,50000,0
,,43151.23,50000,2
,,6800,50000,2
,,7000,50000,0
,,13800,50000,0
,,21257.56,50000,2
,,2584.03,50000,0
,,1300,50000,0
,,2400,50000,1
,,11048.77,50000,2
,,25514.29,50000,2
,,400,50000,0
,,6100,50000,0
,,16800,50000,0
,,9000,50000,0
,,20700,50000,2
,,2700,50000,0
,,48837.55,50000,2
,,42169.78,50000,2
,,26800,50000,0
,,28712.81,50000,2
,,9601.33,50000,2
,,40708.53,50000,2
,,24163.04,50000,2
,,18000,50000,0
,,4827.73,50000,2
,,13738.77,50000,2
,,3234.64,50000,0
,,9114.63,50000,2
,,40165.18,50000,2
,,37984.27,50000,2
,,3600,50000,0
,,14652.06,50000,2
,,1709.69,50000,1
,,2500,50000,0
,,11700,50000,2
,,19717.28,50000,2
,,22462.11,50000,2
,,7500,50000,0
,,7200,50000,0
,,13321.14,50000,2
,,4200,50000,1
,,1600,50000,2
,,30711.74,50000,2
,,12800,50000,2
,,43886.21,50000,2
,,18000,50000,0
,,5300,50000,0
,,6253.18,50000,0
,,16400,50000,0
,,32000,50000,0
,,42000,50000,2
,,4672.6,50000,0
,,6200,50000,0
,,37231.03,50000,2
,,9800,50000,0
,,22006.78,50000,2
,,18000,50000,1
,,47176.65,50000,2
,,7200,50000,2
,,46737.41,50000,2
,,800,50000,1
,,15400,50000,1
,,15055.72,50000,2
,,35632.55,50000,2
,,27600,50000,0
,,1900,50000,0
,,6200,50000,0
,,17800,50000,1
,,28955.3,50000,2
,,48907.79,50000,2
,,34800,50000,0
,,36324.81,50000,2
,,8371.98,50000,2
,,26742.14,50000,2
,,18749.13,50000,2
,,400,50000,0
,,9942.38,50000,0
,,8832.97,50000,0
,,41030.72,50000,2
,,12000,50000,0
,,18000,50000,0
,,2565.76,50000,0
,,45074.01,50000,2
,,1800,50000,2
,,4600,50000,0
,,20996.51,50000,2
,,18631.7,50000,2
,,49300.97,50000,2
,,25441.99,50000,2
,,1541.36,50000,0
,,46181.26,50000,2
,,9743.17,50000,1
,,18500,50000,0
,,31621.79,50000,2
,,35783.64,50000,2
,,4909.57,50000,2
,,15000,50000,2
,,7200,50000,0
,,39976.21,50000,2
,,6497.08,50000,2
,,12400,50000,0
,,17600,50000,2
,,31200,50000,0
,,2100,50000,0
,,35903.48,50000,2
,,14000,50000,2
,,6900,50000,0
,,8400,50000,2
,,19200,50000,0
,,41141.77,50000,2
,,44615.96,50000,2
,,5600,50000,0
,,39540.75,50000,2
,,2602.51,50000,1
,,800,50000,0
,,14000,50000,2
,,9000,50000,0
,,14600,50000,1
,,500,50000,0
,,7700,50000,0
,,15751.75,50000,2
,,3300,50000,2
,,28400,50000,2
,,21493.57,50000,2
,,11791.64,50000,2
,,600,50000,0
,,8900,50000,0
,,16400,50000,1
,,33818.74,50000,2
,,17400,50000,2
,,43080.62,50000,2
,,10000,50000,0
,,6900,50000,0
,,46205.29,50000,2
,,36400,50000,0
,,7200,50000,0
,,3200,50000,0
,,6900,50000,0
,,7500,50000,0
,,25200,50000,0
,,27581.55,50000,2
,,47476.34,50000,2
,,13200,50000,0
,,10282.05,50000,2
,,10800,50000,1
,,6800,50000,0
,,14000,50000,0
,,23930.1,50000,2
,,12000,50000,0
,,11600,50000,0
,,24800,50000,2
,,6948.55,50000,0
,,15300,50000,2
,,7500,50000,0
,,8132.65,50000,0
,,9600,50000,0
,,43345.2,50000,2
,,44953.97,50000,2
,,19600,50000,0
,,21514.15,50000,2
,,49059.17,50000,2
,,2100,50000,0
,,18400,50000,0
,,33493.95,50000,2
,,1400,50000,1
,,7800,50000,0
,,2200,50000,0
,,2100,50000,0
,,42444.91,50000,2
,,42414.44,50000,2
,,40637.44,50000,2
,,6000,50000,0
,,6190.06,50000,2
,,29089.35,50000,2
,,14000,50000,0
,,6814.4,50000,0
,,5200,50000,1
,,44000,50000,2
,,28400,50000,0
,,33145.92,50000,2
,,25928.9,50000,2
,,9365.19,50000,2
,,32000,50000,0
,,17000,50000,2
,,21000,50000,2
,,6400,50000,0
,,6000,50000,0
,,6100,50000,0
,,10080.66,50000,2
,,4200,50000,0
,,48746.52,50000,2
,,39000,50000,2
,,25200,50000,0
,,10800,50000,1
,,28674.72,50000,2
,,31200,50000,0
,,2201.59,50000,2
,,36000.37,50000,2
,,12300,50000,2
,,22500,50000,0
,,47569.62,50000,2
,,22211.58,50000,2
,,8600,50000,1
,,42518.37,50000,2
,,33807.77,50000,2
,,7400,50000,0
,,43353.53,50000,2
,,34511.98,50000,2
,,37200,50000,0
,,38400,50000,2
,,3900,50000,0
,,15563.17,50000,2
,,8015.96,50000,2
,,25624.41,50000,2
,,45794.19,50000,2
,,41757.02,50000,2
,,49803.63,50000,2
,,22487.3,50000,2
,,17500,50000,2
,,34496.62,50000,2
,,624.67,50000,0
,,33722.65,50000,2
,,18409.11,50000,2
,,36843.04,50000,2
,,45578.59,50000,2
,,38000,50000,2
,,8141.73,50000,0
,,8000,50000,0
,,39957.14,50000,2
,,2854.17,50000,0
,,39200,50000,2
,,18047.99,50000,2
,,22546.67,50000,2
,,40106.06,50000,2
,,30786.04,50000,2
,,35888.9,50000,2
,,48500,50000,0
,,8300,50000,0
,,13200,50000,0
,,18747.19,50000,2
,,1023.02,50000,2
,,4800,50000,2
,,47482.16,50000,2
,,22800,50000,2
,,19600,50000,2
,,36711.61,50000,2
,,17200,50000,0
,,13578.83,50000,2
,,2000,50000,2
,,32000,50000,2
,,34896.77,50000,2
,,45512.18,50000,2
,,1200,50000,0
,,6000,50000,2
,,4200,50000,0
,,36372.42,50000,2
,,3299.15,50000,0
,,20860.56,50000,2
,,8600,50000,0
,,2363.93,50000,2
,,35963.66,50000,2
,,10000,50000,0
,,9000,50000,0
,,1600,50000,0
,,32489.85,50000,2
,,5800,50000,0
,,3900,50000,0
,,16821.69,50000,2
,,48615.57,50000,2
,,1130.79,50000,2
,,9100,50000,0
,,15000,50000,2
,,19184.76,50000,2
,,900,50000,0
,,28622.4,50000,2
,,33003.87,50000,2
,,14800,50000,1
,,8017.54,50000,0
,,15638.98,50000,2
,,7035.01,50000,0
,,48649.22,50000,2
,,19200,50000,0
,,3700,50000,0
,,36800,50000,2
,,5200,50000,0
,,49820.8,50000,2
,,17000,50000,0
,,20022.34,50000,2
,,28874.01,50000,2
,,9500,50000,0
,,10775.25,50000,2
,,36561.69,50000,2
,,49706.73,50000,2
,,16195.96,50000,2
,,41500,50000,0
,,17200,50000,2
,,35448.93,50000,2
,,6000,50000,0
,,16200,50000,2
,,33421.09,50000,2
,,19362.99,50000,2
,,17975.37,50000,2
,,33566.84,50000,2
,,7900,50000,0
,,39426.09,50000,2
,,8600,50000,0
,,8400,50000,0
,,5919.39,50000,0
,,24900,50000,0
,,8100,50000,0
,,4600,50000,0
,,34484.59,50000,2
,,24600,50000,0
,,14600,50000,0
,,25118.47,50000,2
,,25971.55,50000,2
,,47500,50000,2
,,3144.66,50000,2
,,8400,50000,0
,,9875.87,50000,0
,,28000,50000,2
,,2600,50000,0
,,18910.87,50000,2
,,6600,50000,0
,,30237.37,50000,2
,,33836.46,50000,2
,,12831.35,50000,2
,,21189.74,50000,2
,,32247.52,50000,2
,,23100,50000,0
,,44701.89,50000,2
,,21300,50000,2
,,37314.71,50000,2
,,5502.55,50000,0
,,20000,50000,0
,,18600,50000,0
,,6900,50000,0
,,38800,50000,2
,,5700,50000,0
,,28500,50000,0
,,1500,50000,0
,,2669.78,50000,0
,,234.77,50000,0
,,4200,50000,0
,,34800,50000,0
,,27300,50000,0
,,12300,50000,0
,,12000,50000,2
,,8200,50000,1
,,47084.02,50000,2
,,42865.77,50000,2
,,1547.34,50000,0
,,24120.21,50000,2
,,13092.08,50000,2
,,28012.18,50000,2
,,6800,50000,2
,,524.14,50000,0
,,5700,50000,0
,,48500,50000,0
,,32829.26,50000,2
,,2167.11,50000,0
,,1400,50000,0
,,24900,50000,0
,,5000,50000,2
,,49447.18,50000,2
,,2800,50000,0
,,28779.73,50000,2
,,46965.59,50000,2
,,27500,50000,2
,,29661.54,50000,2
,,26500,50000,2
,,7800,50000,0
,,2500,50000,2
,,9100,50000,0
,,43263.74,50000,2
,,5600,50000,2
,,4200,50000,2
,,5600,50000,2
,,37596.89,50000,2
,,22116.94,50000,2
,,17541.62,50000,2
,,45562.07,50000,2
,,27000,50000,0
,,33566.52,50000,2
,,25904.61,50000,2
,,7749.28,50000,2
,,38000,50000,2
,,10467.9,50000,2
,,9500,50000,2
,,28200,50000,0
,,12875.13,50000,2
,,18509.12,50000,2
,,10600,50000,1
,,22000,50000,2
,,2386.69,50000,2
,,39000,50000,0
,,42000,50000,2
,,17400,50000,2
,,13500,50000,0
,,31474.07,50000,2
,,6700,50000,0
,,24650.7,50000,2
,,17600,50000,0
,,800,50000,0
,,49940.9,50000,2
,,9400,50000,1
,,6494.51,50000,2
,,2400,50000,0
,,42781.84,50000,2
,,26940.85,50000,2
,,28694,50000,1
,,23100,50000,0
,,35446.99,50000,2
,,35331.89,50000,2
,,8800,50000,0
,,22871.12,50000,2
,,6000,50000,2
,,48000,50000,2
,,34500,50000,0
,,43000,50000,2
,,11903.66,50000,2
,,7600,50000,0
,,1000,50000,0
,,32844.63,50000,2
,,35833.92,50000,2
,,27600,50000,0
,,33200,50000,0
,,18252.26,50000,2
,,24000,50000,2
,,38532.2,50000,2
,,40000,50000,2
,,9600,50000,0
,,12898.8,50000,2
,,19200,50000,2
,,13400,50000,0
,,21600,50000,2
,,18000,50000,0
,,13600,50000,0
,,12664.23,50000,2
,,41041.94,50000,2
,,10600,50000,0
,,11806.53,50000,2
,,26000,50000,2
,,8500,50000,0
,,17000,50000,1
,,13200,50000,0
,,1775.29,50000,0
,,46606.75,50000,2
,,13352.82,50000,2
,,29000,50000,0
,,4900,50000,0
,,15507.03,50000,2
,,22619.7,50000,2
,,29600,50000,0
,,800,50000,0
,,6500,50000,0
,,12179.37,50000,2
,,23837.66,50000,2
,,24734.8,50000,2
,,17985.65,50000,2
,,9677.74,50000,2
,,24374.39,50000,2
,,9200,50000,2
,,3600,50000,0
,,17517.57,50000,2
,,15188.56,50000,2
,,9600,50000,1
,,2400,50000,1
,,22800,50000,0
,,3900,50000,0
,,5224.15,50000,0
,,18600,50000,0
,,27179.71,50000,2
,,6300,50000,2
,,39169.6,50000,2
,,44799.72,50000,2
,,45309.09,50000,2
,,20292.43,50000,2
,,8200,50000,0
,,30559.68,50000,2
,,46788.92,50000,2
,,35550.4,50000,2
,,39837.74,50000,2
,,11600,50000,0
,,19200,50000,0
,,30727.75,50000,2
,,220.36,50000,2
,,19400,50000,0
,,5400,50000,0
,,25200,50000,0
,,9600,50000,0
,,8600,50000,0
,,11500,50000,2
,,4000,50000,0
,,43179.7,50000,2
,,11200,50000,1
,,40000,50000,0
,,41000,50000,0
,,12800,50000,0
,,33500,50000,0
,,10000,50000,2
,,12793.48,50000,2
,,24066.45,50000,2
,,29000,50000,0
,,11454.91,50000,2
,,308.07,50000,2
,,49002.79,50000,2
,,12600,50000,0
,,25200,50000,2
,,11200,50000,0
,,4200,50000,0
,,37345.34,50000,2
,,14070.96,50000,2
,,48645.92,50000,2
,,2892.14,50000,0
,,16844.75,50000,2
,,5200,50000,0
,,22000,50000,0
,,46029.81,50000,2
,,10400,50000,0
,,18000,50000,0
,,38000,50000,0
,,6500,50000,0
,,49500,50000,0
,,17200,50000,0
,,18385.29,50000,2
,,14084.59,50000,2
,,30076.05,50000,2
,,8489,50000,2
,,4400,50000,0
,,26380.94,50000,2
,,8970.07,50000,0
,,16800,50000,0
,,19916.94,50000,2
,,12894.04,50000,2
,,28326.96,50000,2
,,13027.79,50000,2
,,46052.4,50000,2
,,19507.38,50000,2
,,4800,50000,0
,,357.89,50000,2
,,3100,50000,0
,,35053.9,50000,2
,,6100,50000,0
,,12400,50000,2
,,34516.46,50000,2
,,38400,50000,2
,,2600,50000,0
,,10000,50000,2
,,22853.97,50000,2
,,17807.21,50000,2
,,33246.25,50000,2
,,34000,50000,2
,,12495.36,50000,2
,,28527,50000,2
,,35159.55,50000,2
,,27553.83,50000,2
,,10800,50000,1
,,25770.72,50000,2
,,28098.72,50000,2
,,40133.78,50000,2
,,29012.27,50000,2
,,23535.17,50000,2
,,2100,50000,0
,,20993.61,50000,2
,,9800,50000,1
,,13800,50000,1
,,35200,50000,0
,,5634.2,50000,0
,,46205.43,50000,2
,,40500,50000,2
,,9000,50000,2
,,4800,50000,0
,,1600,50000,0
,,30000,50000,0
,,44225.43,50000,2
,,34984.28,50000,2
,,44283.55,50000,2
,,8200,50000,0
,,9400,50000,0
,,9728.63,50000,2
,,17570.22,50000,2
,,38842.59,50000,2
,,40468.62,50000,2
,,29000,50000,2
,,34000,50000,2
,,43406.62,50000,2
,,2000,50000,2
,,5500,50000,0
,,48476.05,50000,2
,,5100,50000,0
,,37058.04,50000,2
,,41671.92,50000,2
,,37635.26,50000,2
,,30000,50000,0
,,16400,50000,1
,,41115.76,50000,2
,,2100,50000,0
,,13200,50000,0
,,36947.38,50000,2
,,26725.87,50000,2
,,22712.82,50000,2
,,3800,50000,1
,,5400,50000,2
,,3712.91,50000,1
,,644.67,50000,0
,,1200,50000,0
,,46500,50000,2
,,36982.05,50000,2
,,21968.23,50000,2
,,4100,50000,0
,,36653.29,50000,2
,,8600,50000,0
,,1869.52,50000,2
,,16600,50000,1
,,15000,50000,0
,,47534.58,50000,2
,,36385.29,50000,2
,,5482.01,50000,1
,,5200,50000,0
,,2800,50000,0
,,17268.85,50000,2
,,5600,50000,0
,,34306.88,50000,2
,,15951.65,50000,2
,,9900,50000,0
,,37162.27,50000,2
,,500,50000,0
,,2700,50000,0
,,13151.43,50000,2
,,30000,50000,0
,,31918.79,50000,2
,,9800,50000,0
,,7600,50000,0
,,5100,50000,0
,,43293.8,50000,2
,,9300,50000,0
,,2100,50000,2
,,9300,50000,0
,,8100,50000,2
,,25200,50000,2
,,4200,50000,2
,,15500,50000,2
,,2432.66,50000,0
,,32883.24,50000,2
,,37805.44,50000,2
,,42240.9,50000,2
,,47445.24,50000,2
,,24500,50000,0
,,14616.74,50000,2
,,900,50000,2
,,16800,50000,2
,,47000,50000,2
,,32400,50000,2
,,33504.9,50000,2
,,8627.17,50000,1
,,14102.65,50000,2
,,44381.2,50000,2
,,14389.11,50000,2
,,2300,50000,0
,,6000,50000,2
,,21355.15,50000,2
,,41859.67,50000,2
,,400,50000,1
,,1600,50000,0
,,2561.18,50000,0
,,27600,50000,2
,,36000,50000,0
,,939.59,50000,0
,,9000,50000,0
,,37834.66,50000,2
,,1800,50000,1
,,4400,50000,0
,,6700,50000,0
,,18894.18,50000,2
,,32487.78,50000,2
,,37386.78,50000,2
,,13000,50000,2
,,45560.19,50000,2
,,3667.74,50000,2
,,21267.35,50000,2
,,14528.15,50000,2
,,8700,50000,0
,,9952.77,50000,0
,,38800,50000,2
,,1200,50000,0
,,7832.41,50000,1
,,16000,50000,0
,,5600,50000,1
,,37207.72,50000,2
,,1000,50000,0
,,35240.38,50000,2
,,43551.81,50000,2
,,5400,50000,2
,,18800,50000,2
,,16265.93,50000,2
,,10427.6,50000,2
,,43172.5,50000,2
,,1200,50000,0
,,24198.34,50000,2
,,26800,50000,0
,,35842.62,50000,2
,,24390.83,50000,2
,,4200,50000,1
,,3200,50000,0
,,6900,50000,2
,,19905.35,50000,2
,,800,50000,0
,,22963.35,50000,2
,,20000,50000,2
,,36336.97,50000,2
,,20600.66,50000,2
,,28000,50000,0
,,34000,50000,0
,,49592.98,50000,2
,,23896.81,50000,2
,,48500,50000,0
,,11200,50000,2
,,10800,50000,0
,,44483.75,50000,2
,,43937.97,50000,2
,,35200,50000,0
,,49669.73,50000,2
,,15900,50000,0
,,25457.96,50000,2
,,30409.84,50000,2
,,17904.02,50000,2
,,37917.29,50000,2
,,11479.98,50000,2
,,23200,50000,2
,,1074.67,50000,2
,,4281.41,50000,0
,,4000,50000,0
,,40301.78,50000,2
,,4300,50000,0
,,1151.98,50000,0
,,10400,50000,1
,,31188.4,50000,2
,,26500,50000,0
,,21630.56,50000,2
,,29400,50000,0
,,5000,50000,2
,,1121.24,50000,0
,,30267.8,50000,2
,,48000,50000,2
,,17600,50000,1
,,18500,50000,2
,,15000,50000,0
,,12717.92,50000,2
,,11800,50000,0
,,34117,50000,2
,,37073.46,50000,2
,,8086.37,50000,0
,,11700,50000,0
,,18986.45,50000,2
,,14000,50000,2
,,13800,50000,1
,,2800,50000,0
,,8700,50000,0
,,12800,50000,2
,,39763.89,50000,2
,,1900,50000,0
,,7995,50000,0
,,10200,50000,1
,,41225.83,50000,2
,,20287.6,50000,2
,,36183.86,50000,2
,,2141.05,50000,0
,,16100.87,50000,2
,,7000,50000,0
,,28186.6,50000,2
,,32947.44,50000,2
,,12000,50000,2
,,10600,50000,0
,,2600,50000,0
,,15200,50000,0
,,6000,50000,0
,,12300,50000,0
,,29680.62,50000,2
,,43030.57,50000,2
,,24321.78,50000,2
,,1600,50000,2
,,18529.72,50000,2
,,6029.55,50000,0
,,46227.54,50000,2
,,49914.7,50000,2
,,907.29,50000,0
,,48643.99,50000,2
,,7839.11,50000,2
,,4000,50000,0
,,28400,50000,2
,,10800,50000,0
,,9471.57,50000,0
,,3000,50000,0
,,13461.67,50000,2
,,7400,50000,0
,,32000,50000,0
,,21300,50000,0
,,5600,50000,0
,,14600,50000,0
,,22053.88,50000,2
,,2000,50000,0
,,44806.33,50000,2
,,5100,50000,0
,,6050.57,50000,0
,,7600,50000,0
,,13600,50000,2
,,11200,50000,0
,,26704.2,50000,2
,,12800,50000,2
,,5534.27,50000,0
,,18124.9,50000,2
,,15000,50000,0
,,7758.47,50000,0
,,17000,50000,2
,,2200,50000,0
,,14278.02,50000,2
,,18152.49,50000,2
,,39000,50000,2
,,12900,50000,2
,,10000,50000,2
,,4297.71,50000,0
,,6900,50000,2
,,11800,50000,1
,,36215.89,50000,2
,,35355.47,50000,2
,,9248.84,50000,0
,,31533.11,50000,2
,,2600,50000,0
,,43000,50000,2
,,25438.17,50000,2
,,8700,50000,0
,,14400,50000,0
,,26500,50000,2
,,626.76,50000,2
,,24661.52,50000,2
,,3500,50000,0
,,39200,50000,0
,,8800,50000,0
,,39672.28,50000,2
,,4156.71,50000,2
,,24842.01,50000,2
,,43020.22,50000,2
,,13729.52,50000,2
,,1472.71,50000,0
,,34126.43,50000,2
,,12998.09,50000,2
,,12000,50000,2
,,3145.4,50000,0
,,16500,50000,2
,,24066.95,50000,2
,,11100,50000,0
,,17990.16,50000,2
,,778.95,50000,0
,,32902.7,50000,2
,,8000,50000,0
,,28500,50000,0
,,37500,50000,0
,,37423,50000,2
,,49006.79,50000,2
,,21198.8,50000,2
,,22800,50000,2
,,23700,50000,2
,,6400,50000,0
,,4800,50000,0
,,15000,50000,1
,,27404.17,50000,2
,,47693.6,50000,2
,,33244.83,50000,2
,,38465.38,50000,2
,,6466.78,50000,0
,,33200,50000,0
,,35533.98,50000,2
,,34965.48,50000,2
,,1200,50000,0
,,25493.88,50000,2
,,16200,50000,0
,,16000,50000,2
,,20000,50000,0
,,29500,50000,0
,,9300,50000,0
,,49308.94,50000,2
,,45500,50000,0
,,27708.09,50000,2
,,13600,50000,0
,,43939.48,50000,2
,,40617.37,50000,2
,,8800,50000,1
,,17509.95,50000,2
,,11700,50000,0
,,22800,50000,0
,,29147.21,50000,2
,,45231.78,50000,2
,,41736.7,50000,2
,,18600,50000,1
,,29320.41,50000,2
,,13000,50000,1
,,3000,50000,0
,,9200,50000,0
,,23100,50000,0
,,25531.72,50000,2
,,482.56,50000,2
,,38629.36,50000,2
,,39075.37,50000,2
,,32322.01,50000,2
,,37946.44,50000,2
,,23500,50000,2
,,4700,50000,0
,,28382.3,50000,2
,,23500,50000,0
,,18400,50000,0
,,42500,50000,0
,,20700,50000,0
,,22284.65,50000,2
,,10209.46,50000,2
,,39477.85,50000,2
,,49883.2,50000,2
,,40733.86,50000,2
,,23154.51,50000,2
,,5900,50000,0
,,29700,50000,0
,,506.43,50000,2
,,3318.03,50000,2
,,40175.49,50000,2
,,38947.33,50000,2
